                                    repo,                                   commit, notebooks, language, version
       SeoHyeonDeok/visualization-things, 9e4832bc16910dc803fb969c9333cf0c191d0afb,         2,    python,   3.5.2
     devsawant92/Customer-churn-analysis, 7bc9c5df2de5044c41d3fcc403a3786d13482f21,         1,    python,   3.6.3
            xiaohaibuhuai/finding_donors, e1f4cd5dad64fff946b980bc326785c87ae8a06c,         1,    python,  2.7.13
                   LLx2/PandaDataScience, cdea5d8b5978e35ec5c2e430875b4a950b939d9c,         1,    python,  2.7.11
      HanXiaoyang/Neural-Network-Example, 0dd4dd7f4b1f660c54cf826abc7463c42bb11ff1,         1,    python,  2.7.10
                    littlew/python_mllib, 50dd05a57fb5c2445f31b772703b8b0a13af5307,         2,    python,   3.6.4
                     mnmd/Medicine_Notes, 73cacad66afb0a4900bd2be8504e12fd9ab091f7,         1,    python,  2.7.12
                     Vasilyeu/gosmonitor, 75c173f03c67f942f07d8a0584cca1525b047819,         1,    python,   3.5.2
        buddharajuramaraju/Assignment6.2, 94418ad29440415d3edaf5b3a4408623609df4d4,         1,    python,   3.6.3
Evan0605/Becoming-an-Independent-Data-Scientist, 30da3f0af3847eb109c7480991f2d2b1a8b10d97,         1,    python,   3.6.0
              cmondorf/language_projects, 5d482d96c92ee906d6a73b8523745c2ee236a05d,         1,    python,   3.5.2
                    oliviaaviles/pendulo, 40c7033b90b9e78bb8200d87a988f1ef8a978cc5,         1,    python,   3.6.1
                    samirpdx/data-512-a1, cf44a92cd76a37a00f86d56adefb7ba4a00dd3a8,         1,    python,   3.6.0
    imsenthur/Data_Science_From_Scratch., ae3c31a0392d4d9e0ca9067caa89d7e72b3bcc27,         4,    python,   3.6.2
              yolaCaptain/RansomAnalysis, f33125d69b3f58caca27e4640da23c683d9367e4,         1,    python,   3.6.1
          pvbLina/Vessel-Idle-Time-Check, 28da60ebf186b0c53bf7af410a4c88c8bfcb29c7,         1,    python,   3.6.1
       haocabbage/550.431-course-project, 97e630817f7c88226763d0a42b75514aa0aa2fe9,         1,    python,  2.7.12
               alwaysarian/blooddonation, c1d21e7b7201d19a46048a32e8d77d84612216e9,         1,    python,   3.6.3
              texty/local-elections-2010, 0a059bf506e8ecc7c490a8a61e4142800a602aa8,         2,    python,  2.7.10
   jhoerr/I526-Labs-04-Linear-Regression, 4077b0c73106ddd30a1db1302d5c78e68efe8d8a,         1,    python,   3.6.3
            gdossena/InteractiveSampling, 7e1125af3676287be8dc4261cc768d034c17f81b,         1,    python,   3.5.2
                      i-bogdan/Blackjack, 2854267a126f973924a3f23c9601975c7fe2aaa7,         1,    python,  2.7.13
                blueForestIcarus/ipython, aaa5d37e84e391fdad8c2eff7a8a795188b04e7f,         1,    python,   3.5.1
Adekusiek/Udacity_DeepLearningFundation_PJ1, 64fd2f44abf4bc9c5484a37c33afe6f348cdfd4a,         1,    python,   3.6.1
        nschroet/Niels-jupyter-notebooks, 2b48e9021246088e67ba15b8e12f04eae3ba3b5c,         1,    python,  2.7.13
nazmiasri95/Simple-Linear-Regression-using-Python, 50934a0838cdc10a3b19e6bf34e9fd30e95e179a,         1,    python,   3.5.2
                      pdchi/temporary4hw, a0c789fe1658cd037da46e781de2da12df667b94,         2,    python,  2.7.12
juneyang1992/dataquest_python_intermediate_proj, 59d7a43ffdc8fa6e313be530e733ce8f6299bec0,         1,    python,   3.4.3
                      ShinaBhatia/Python, 9401f405e6634387abdfa99d7025c6c241dd6fc2,         1,    python,  2.7.12
                e7dud7e/data_engineering, d0472b8c04f7c2829a8496bf89a023678395c395,         2,    python,   3.6.1
                       maxxporoshin/iism, 233fce1129695b1bf3c9711de389cc0f0c8b309f,         4,    python,   3.5.2
      shawdm/experiments-tensorflow-data, de4dd2424f77d2cb495980e028c0e171cc8e339a,         1,    python,   3.6.3
                    phy604-sbu/homework3, 39c23b04894b1b0b332c33bd7f16e894d9062ca2,         1,    python,   3.6.2
serithemage/2018_CSAT_Mathematics_Type_GA, 93c4c49daedf43fb3b1fecaade97d5c2dbb3021c,         1,    python,   3.6.2
                     yuanyangwu/kid_math, 5b61c2281bbe0c6ad498e976abd9a42e27cbc475,         1,    python,  2.7.12
                   avikejriwal/DnD-Stats, e9430bd2dd26ffa28b03bd5eb4418cfa18d6b636,         1,    python,   3.6.2
dovinhanhnguyen/Part_II_Computational_Exercises, 31bb420fcdad8be69eecfac583eab4b1164b6e56,         9,    python,   3.6.4
                        gvanhorn38/nobal, 25d4ab31f42c8e15f195541999013ee4528bb3ca,         1,    python,  2.7.10
  srikrishnavamsi/DataAnalyst-Nanodegree, 80148bb8445cf253a71b4bc768c3810652139635,         2,    python,  2.7.12
                 tfjgeorge/data-analysis, 55bf0d46963e2d4eb6095263ca316c3031037ae9,         1,    python,  2.7.13
                   MartinRep/FishersIris, d2bae41bd6457e68f02b8fb0dbee22087fdae5d2,         1,    python,   3.6.2
              JoshuaW1990/kaggle-titanic, 8bc56d21e28e11e8e4cafc3f8e54a60231cfd648,         1,    python,   3.5.2
                 jaona/ipython-notebooks, 7b3b6d3e4ac0438677a2e9662e46c226d8c0cd8b,         1,    python,   3.6.0
       daviddewhurst/simulated-annealing, f9d172c62101ebb30d15111b8f5e37f0c6523f51,         1,    python,  2.7.14
                          izkgao/Crawler, 15d2562690228a30a19a5c5a78533efe8f232c15,         1,    python,  2.7.12
                        edgarxi/tutorial, 1ea559d25eead619763811f230e31a29f7669a61,         1,    python,  2.7.12
              nDevelop/sympy_3D_pendulum, 04af3fb67492c6baee903d3b2a30fc81d4dbb03b,         1,    python,   3.5.2
                    shlomile/Simple-Calc, a6a3d0e1cdc773cc5c03125889e5cfdff65baf4d,         1,    python,  2.7.13
     andythewhale/AI_Simulated_Annealing, 27bb00c90db242ae3312565d9cf240e79ab47ab9,         1,    python,   3.6.0
anandrudraraju/Guided-Project_4_Analyzing-Thanksgiving-Dinner, 8b3e8eb579206bd324aa2f5e08392ea45afbd077,         1,    python,   3.4.3
            Henry0422/simple_multithread, aef1f76b4f38a4a3b3b79f9d2fe4cc6b47fca0b8,         1,    python,  2.7.11
                             vhar95/wave, 0388c83dcc54a8eb18d2aeb200bb8a1f073123f3,         1,    python,   3.6.3
marty-vanhoof/Identifying_Fraud_from_Enron_Data, bd2607474b5ff8f4c27b0cf1dafee68627dab999,         1,    python,   3.6.1
                     Torroledo/ZprimeMVA, 4e5f6b6984ef64fcef0f631bd4fe2a5112367205,         8,    python,  2.7.14
                          vnotes/Crawler, 791bad42ab5d7b3f3f46e10fc54607a32a8970a5,         1,    python,   3.5.2
                          msoares/treino, fd46b271eaa7e21f689ddb8a051fabad6191edd7,         1,    python,   3.5.1
                      apachaves/vigilant, 64243ed522dfe2ce0411b0682c3379c77fa4d349,         2,    python,  3.5.2+
       mackboudreau/HousePricePrediction, c569e1635254d34d3e4b39a2ea5ad9df37ea3903,         1,    python,   3.6.1
Reverberation1981/TMDb-Movie_DataAnalysis, 9d8c6c80d0529967838ba565f5a758e0993c8031,         1,    python,   3.6.4
jzallen07/Springboard-mini-project--Racial-Discrimination-EDA, 58086570f947ff4aa719fb229643cbc11694fb39,         1,    python,   3.6.2
                 iranroman/WCNN_examples, 9d6e380bca849d74f84ffbb5bc2aed680c9f9475,         2,    python,  2.7.11
             dichotomies/investment-game, 9a04acea49cd3bbede2c2be1eaab3939c41a3dbd,         1,    python,   3.6.1
                  baroooo/bet_calculator, 34a72c965f256fb21cdc2a86bbae92a0723477bc,         1,    python,  2.7.14
                  shammer83/python_tools, b3e73e2893598a9b564db4cbdc61ebd6c609201f,         1,    python,   3.6.3
             leportella/outlier-analysis, fdeaedec305050fdb0564ada49ac830d5e4695f0,         3,    python,   3.5.2
                  joetechem/jupyter_test, e2ec6bafdbb902315f34e0275cf51231d4063058,         5,    python,  2.7.13
             cryanzpj/DS-GA-1004_PROJECT, 43eee19d6fc02de8f167644c18e427f6a2224286,         1,    python,   2.7.9
                  mjmoon/bokeh_tutorials, ee4fb90b4017a94d05d044e139de246c618ea520,         2,    python,   3.6.1
                 ridekrew/algorithm-pocs, a9dc98f76e83445937b1adcc816603d2c33f6ab4,         1,    python,   3.6.0
                saulshanabrook/ma-police, 2a65d36548b7db1d8b4f415d81a38005b0975f3b,         1,    python,   3.5.2
                          cgore1/cse_591, 2a89c9d9a7f18bb2ac3c5ad2ed7fe9df3272bbeb,         3,    python,  2.7.10
                     padipadou/us_census, d694881afde5d23f7fd7810c2899e9ff03afe046,         1,    python,   3.6.0
MIS6300-2017Fall/election-exploration-mdktran, ea89ebc2d97067e4903c326f85be60c8407986eb,         1,    python,   3.6.1
               PierreBoyeau/minst_kaggle, 33a7238d623393c78c3b536a07ef4d3afcef6352,         1,    python,   3.5.2
                    sjh8543/codingkungfu, 465be0dce3495e4168b00481397c04ef679f76f7,         1,    python,   3.6.2
                       ndeepesh/char-rnn, a043989aefd74a7761397d4b24ca79df070f4219,         1,    python,   3.6.0
eklavyasaxena/Big-Data-Systems-and-Intelligence-Analytics, 24c026a642377a871ca3207c4d2b37e76dc9f7ac,         1,    python,   3.6.3
                     mzouink/numbersGame, 9b1e38fd9e9fad06cf967d96c5de0fba8786c95c,         1,    python,   3.6.0
                  PuzzloGeek/Python-Misc, 73ba4239900da2c98207879e07fdee54d6f6a9ce,         1,    python,  2.7.12
              ClementLalanne/IPT-K-Means, 167f5b9d6f929763033a7ac5a26b11729b4df34b,         1,    python,   3.5.2
               woo-chia-wei/backtracking, fe24f96d3bdcd64a3c5d154688810355f16c7446,         1,    python,   3.6.1
                 leosartaj/sympy-pyconuk, a3459847a585c86ff78c1a5c59a0d909ce559400,         1,    python,  2.7.11
                yupitsme/TFIDF_in_Python, 9c1bfe3650eec17d63cdf5e7a0137a77abc4a2b2,         1,    python,   3.6.0
               Wiesler/tf_gettingstarted, e10556832e84bfcbf22c00bd55a70cdd6ab53a4a,         1,    python,   3.5.2
              Ailuropoda1864/kickstarter, ee6bb904315159fcedc4bfa94ef1928b793ae161,         1,    python,  2.7.13
phanitejakesha/PREDICTION-AND-CONTROL-OF-EMPLOYEE-TURNOVER, 550e184e4b51c110031d6d881053556c0b42b378,         1,    python,   3.6.3
                  bam241/model_assesment, 91223c044b67393dfe7cf10c25d0917f2abcfa74,         1,    python,   3.5.3
projectssByCoders/MLClassifiersComparison, ca2d0099d9d3980f1ba0570175c9e67ad2aa731f,         1,    python,   3.6.1
            mylamour/python-and-pythonic, 22634025c6b96e7010cf8b4ea3748ecc10172239,         1,    python,   3.6.0
            toracle/python-basic-lecture, 502ab65c04be565c878a06634b43699a4191b326,         1,    python,   3.6.3
zhanzecheng/Implement_of_Statistical_learning, 7a25f9d85c6dac138e77d743eec761836207a87c,         2,    python,   3.6.5
                                iJKos/RL, f4c86ae6fbfa05c1b88a123bd1637b40387d3b13,         1,    python,   3.6.1
 JuusolaLab/Microsaccadic_Sampling_Paper, a4453f7e47abf2ea2a924c376d4c1c157c6011e2,         1,    python,   3.6.1
                  Miguel75An/SVM-Kernels, ffaab56778dc1627a78f3d2bab08e688dbc84208,         1,    python,   3.5.4
                   georgedeath/notebooks, d37088cc7958cf2e6b5cee066775c1b674b9f709,         1,    python,   3.6.1
bhuvneshkhandelwal/Statistical-Methods-Assignment, ac1ae042518541c5a5637522ab7138849c341df9,         1,    python,   3.6.2
fairfield-university-is510-fall2017/is510-quiz-5-aagarwal07, b157e83742364fe7566f362987c15394437e3d90,         1,    python,   3.6.1
                    SakariLampola/Thesis, cf778a323a1c199dbc9f2f0a4f08a804ad951bf6,         5,    python,   3.6.2
                   carriere4/tensor-work, ca85a15c12c6449e1306f7e0cf9a8dc4bea9d2d1,         1,    python,   3.5.3
               zhan656/bootcamp_project1, e1caeac761c2c1fbabe192b5a429f07adbf3d10a,         2,    python,   3.6.3
                   danvimont/hello-world, 16dfdb574f67a8a6777ed943a395f272886456e7,         1,    python,   3.6.4
               marko93ue/backpropagation, 31d72c38d0c37d87cc98fd223ffe110653eee318,         1,    python,   3.6.0
         pedritomelenas/TFM-tesselations, 845a2e21242f503ea70fa97b030290b823279a23,         1,    python,   3.4.4
              vnaidu/data-wrangling-json, 271d68116660874578604780c2b84b52159a8d62,         1,    python,   2.7.9
                           ludgo/udaWine, a718d737c085a099c19842b15dcc2f05dcc0f676,         1,    python,   3.6.0
    nikkimandhani/object_recognition_cnn, d7ed87b9e86a607a46b4cd53b6bdea91cfcec2c7,         1,    python,   3.6.4
                 wutienyang/jupyter-tips, 3d7a721dbf20decce8d1c1c4eb9edf889167b519,         1,    python,  2.7.13
           KonstantinPristavskiy/mo_labs, f68b6b9b510735601c8104a58c3833aaae09098d,         1,    python,  2.7.12
aditsrivastava4/Human-Resources-Analytics, 8c9174bea55214524502eee7c72f7d82aed3a45d,         1,    python,  2.7.12
                 morvantr/frenchsalaries, 580e88c3c5d4982d8f0108bc0b77e2d184dc116f,         1,    python,   3.6.1
           haiphuc/cs109-in-vino-veritas, d9f28949e20453aa907e707d3cb0d261fa537290,         1,    python,   3.5.3
                       Lingviston/aoboi2, 2029ef8f738f5fa57f3684ab5e091036af99a301,         1,    python,   3.6.1
          vivekmadhavaram/neuralnetworks, 8cdb4336187069b24de3f9be8a11a12738992325,         1,    python,   3.6.3
          lawsim/deep-learning-project-1, 6dc8beb3518976785fce9ef59ed2ecd4acf6e7e1,         1,    python,   3.5.2
     toledolu2019/double-slit-experiment, 48469755db06bbd0d41cdd638b2fffd2a53c59b9,         1,    python,   3.6.1
        knowsuchagency/cp-interview-prep, 94d20dcd33bc779b506a8e17de6c90f4158d2fd0,         1,    python,   3.5.1
              vihborsaxena/Iris-Dataset-, ef4997a88b08d84df978dcf666a71f30f55d7fce,         1,    python,   3.6.1
alucard001/Neural-Network-In-Keras-Using-Iris-Dataset, 58242066aa650698452016ce773e02d58a97e6df,         1,    python,   3.5.3
     Zahidul-Islam/dlnd-my-first-network, 2fafdec80dc15962d96deaf29ced11f957332a8f,         1,    python,   3.5.3
                  ngduyanhece/siamese_NN, 88f5d0b7f52f4352419b429ec10d1d8777b5b6ea,         1,    python,   3.5.4
                          scaldas/BI_PCA, 1aa515bc7acf22e050ad253bdf5f8c8b28d94413,         1,    python,   3.5.1
                   YanLiang1102/Leetcode, 7295df906444e05274b6507737cce33700c886c8,         2,    python,   3.6.1
       AbdelBenjelloun/Multi_Arm_Bandits, c70a44e16d7796dea9dedb3f8938c5e18b5aa3c5,         1,    python,   3.6.0
      TheMarsGuy/analyzing_movie_reviews, b3fcf02bec1a62d657c4ab86cac3b057e2e26a42,         1,    python,   3.6.1
     gwsb-istm-6212-fall-2016/Xing-Zhang, 5411b25e10af669b72186c34f72af116ca74c3e5,         1,    python,   3.5.2
              mloning/monty_hall_problem, 834158eecbf90bf65986a7bd01b3ebef3a0cb85c,         1,    python,   3.6.4
                 cpcdoy/Very-Large-Graph, 8880cb45ccf005277774bac84bfe1388e639b132,         1,    python,   3.5.2
                     archhuang/119toLine, d657a64de278dbb730842aa193e2b5560731e10a,         4,    python,   3.6.1
                             amallia/kNN, f82d405934fdf9b3184ddc30330da1599dff9cc1,         1,    python,   3.6.4
michaelhaar/Intro-to-Linear-Regression-and-Gradient-Descent, 29d6cfea51ca13808ac1c8c8e85aefc88201f0da,         1,    python,   3.6.2
                      jakevc/reply-times, 45561eef6b3285f6c0f0b4ae63bff3a7d1e5da96,         1,    python,   3.6.3
SecurityQQ/Methods-of-Optimisations-at-MIPT, 4adddb6cf4e19b779432311ad4a75e9b8804d0c3,         1,    python,  2.7.12
                  be-rays/Phugoid_rocket, 1ed22bc86e575ad2b3cba3872c76ea97b4c22505,         1,    python,  2.7.12
            krushika29/Predict-Happiness, 9bc162c28eca0aa756fc5497b23c9a94c98cf82d,         1,    python,   3.6.1
                        zmurchok/Math101, fde8f742f80bb64245d59d6b060ca1aac34c8606,         1,    python,   3.5.2
         reynoldscem/convex-optimisation, ce2ede67ddaebdf23a73d045d634296970cc749c,         1,    python,   3.4.3
                             EJohnF/Fund, 50f06ba47dcb3ac4a3eef16411598be851cae07c,         1,    python,   2.7.6
             wcarande/telemetryChallenge, 0bc70913dd3da5886671a5194f7f7c5894375f9a,         1,    python,  2.7.11
                     A123DOHRE/bargraph-, 23a392591d11a61eaec56ed346ffebbce0690079,         2,    python,  2.7.12
elasticnet12345/classification-year-of-anime_No2, df317e1881284d82287b75ab749d507978cf3a4e,         2,    python, 3.4.3;3.6.0
            YCHEN-NYU/FitWithMouseClicks, a4f2324820c716aef917c98b4016e597c0f77143,         1,    python,   3.6.3
   mbcheng/cambridge_bicyclist_citations, 2452918f2a8d1c8070392d60095035965b63cc8c,         1,    python,  2.7.12
programacion-taw-utpl-001/trabajo-final-primer-bimestre-final-006, 685a9809cf688a5eb8bf64e0cb83dc88639907c9,         1,    python,   3.6.3
              atkinsjc23/ClusterAndCurve, 07fe7e9a123563e68417fa911a4333d53dff9a51,         1,    python,   3.6.3
         jianghan2013/Gas_adsorption_lib, 60516f4a465f91d7f947157147cc378f8c568c59,         1,    python,   3.5.2
         calebstrait/SupermarketDataDive, 6439e307a69471c5ae1376501fbbdd42c8765925,         1,    python,   3.5.2
    rowhitswami/Python-for-Data-Analysis, c4560ab981b4b3d3f67d5367633150e222524dc9,         2,    python,   3.6.4
thenups/lattitude-web-visualization-dashboard, 48bd0605570c0b899a1c3ec4b6c2ef5f1861d509,         1,    python,   3.6.3
                tinagoetschi/myTestRepo2, 0150058bee4f1656a5ceb0cd4d1fa5d455950d90,         2,    python,   3.5.2
            mbartlettnix/Heros_of_Pymoli, 68f22372bc06080563ddc9c053b1ff748e8db4d7,         1,    python,   3.6.3
             arinayarina/multiprocessing, bcf03d06b7f06855aec663a76c26866c754ba267,         3,    python,   3.5.2
                     AmyinTX/Chi-Squared, 34915cde1d91afd03d7ed942ed7f7002a8238c5d,         1,    python,  2.7.12
                    yenlung/jupyter_test, 51f52779474d621602cae3746fcc2871769c6636,         1,    python,   3.5.2
                          jinankjain/CIL, f2463f124d0be2378b48b2ed7633637d89b9c695,         1,    python,   3.6.1
                     mkhabibullin/Pandas, b0d82307dbbb9bb57ae46628190658084811d7a0,         1,    python,   3.6.0
    AmarnathVibhute/SocialMediaAnalytics, c5a7d914a61908f8979b33fb6f1cdf26d2659491,         1,    python,   3.6.1
                     ducksfrogs/data_ana, 3a0c00fb9191d40200d8ef8ee36a0f25bafae239,         1,    python,   3.5.2
                     ronistern/db-course, 6bc4d4e7b7701bfd0915b0a9004e7ae250ffadd0,         1,    python,  2.7.14
             ranamajid007/DEFinalProject, f96acec90456f98d2a6b152b382ad48260cd6875,         1,    python,   3.6.0
              jdprada1760/JesusPrada_Ej2, 121a9ad8b2cb90c0d5b13ea819a89fd6fdf7a59b,         1,    python,   3.5.2
           mukulsalhotra/NY_SAT_Analysis, 4185ed55fe31d2ce83605a474f19b8968ff90049,         1,    python,   3.5.3
             hanshenry90/manner_of_death, 46c4efacdb589d17f905a6fecf45a075c3f174b5,         1,    python,  2.7.13
                       takeshi-a/titanic, 5dd8791f4cc5b259b8735d5447281cca66f1b46b,         2,    python,   3.4.4
                       boulbi777/openway, 526ed578c5d7959953c8dbae1e392d157c792f26,         1,    python,   3.5.2
h2hdata/aa_network-analysis-route-inspection, 01113480a4dffc0da23cf1b06f78902e0d6a840b,         1,    python,   2.7.5
FOSSEE/Python-Textbook-Companions-for-Schools, 8f65123afe2035dced5dec0280202fc99f478571,         9,    python, 2.7.11;2.7.5
pd-Shah/Merge-join-and-concatenate-in-pandas, ea842ba9a2d51570deecdc6d6c9dd6c5fc1fe2fa,         1,    python,   3.5.2
          denisje/juegopiedrapapeltijera, ff8d715c3c61ec185e7c552822957d223774cbaf,         1,    python,   3.6.1
            HaraldHeitmann/notebooks_EFX, c5fa1accfc4845767cd466bba328259894c73efa,         2,    python,   3.6.4
             Shivanshu17/ML-From-Scratch, 068552cdcf054910b204162e22aa72759921c198,         1,    python,   3.6.1
                      alandalaporto/aaaa, 4e16e6b02b4aacbb078a66792f2539a6f59e5e70,         1,    python,   3.6.0
     adcroft/space-time-scale-schematics, 0aaf0967a995c1019a9bf7932f2fa09f0745dcd4,         1,    python,   3.6.2
        timofei-durakov/machine-learning, 1a019adb231d187a91bf2d66a4dcf84e257f06ba,         1,    python,  2.7.12
                Jakob-Horowitz/dataquest, e53dddbc445264295d6eb1b57bbeb64fc17a984c,         1,    python,   3.4.3
             gustavorodarte/IMD-Bet-Game, a45738d84e2cbf2b0c9eb3c266790c6b98879646,         1,    python,   3.6.0
                    kafsima/wwc-atl-hack, 977a608dbaabf42c7c4bc507da6b5ddd176813e5,         1,    python,  2.7.12
                ukirderohit/Naive-Bayes-, 6973fd4630bb576605044b79a8f7ca3fe1146fdf,         1,    python,  2.7.12
                             althot/anac, bc3f45f8f52068c582e0c83685f01c282b0ec565,         1,    python,  2.7.13
                jesusneg/P177_Homework02, 7c64de56f073a47794ba84bbc5ebd47813918154,         1,    python,   3.6.0
                 rbk2145/Uber-case-study, 9e50113e02963a93d9a0b7b114402a83f4eed566,         1,    python,   3.6.3
FE588-2017-Fall-Bogazici/option-pricing-afkavak, ecc32fd4dde5a116a2de08653fe488c9a8c237f1,         1,    python,   3.6.1
                     jinyeom/dp-practice, 44f4af3a670acf4e174877e13965210d695c6c45,         1,    python,   3.6.1
           Truxton-Marley/udacity_donors, f7d006e5f3dccc85530a5b94c1d8ce896d49330f,         1,    python,   3.6.0
ganorberg/machine-learning-video-game-sales, f3cbaf933fb665f633fe8c90bd04492f656c9197,         1,    python,   3.6.0
               Devesh-Singhal/HelloWorld, 5d1206b9cc822a0df5d1f48cd17636f1b5dc36db,         1,    python,  2.7.13
         csh3l3-2017b/0a-heroes-Arrive17, 0f4aaaf49d39a5ee738cdbafc38ba619c10fa649,         1,    python,   3.6.3
                        Kokkinos/askhsh2, 683dae06e173af592477cdc50a9f31e15b3553cb,         1,    python,   3.6.3
             Abhijeet19811/Assignment6.0, 5648d20f410eddb9b99c0a49ff0f8fab0d902fc6,         2,    python,   3.6.3
                      A-myth19/Leetcodes, 49f1cd7937f841ffc79fbf37ae84e667225a60a7,         1,    python,   3.5.2
   savi1910/Data-Visualization-in-Python, 88a88a80b448390f7dab9015b7f4793abfeb53a1,         4,    python,   3.5.2
      chasekregor/BreastCancerPrediction, a8a0b4fcf2ee7323cb8c2e39b1d01205bb232483,         1,    python,   3.6.1
        mariacamilaremolinagutierrez/spc, 082458d8b01c7103d2d58ef3b996e6cb276ebd19,         1,    python,   3.6.1
                          nac7/Hackathon, bdc6ea660cf2a7b1c7867e1379c9e5fc658ff5d6,         1,    python,   3.5.2
      alexkeenan/jupyternotebookworkflow, 1e52280f62516b539ccf1f3c2fcc36ccd42894e4,         2,    python, 3.6.1rc1
                     KirillReuk/numerics, 5165f1a2146a3dec84e99438c766415058851327,         1,    python,   3.6.4
            SethHWeidman/net_foundations, d3340fd7a6b92462ac34df555f1b4cef4b10a61d,         1,    python,  2.7.12
                        kazimnanji/repo1, 40294667bf5febc716bce1c2cb5ce9cff34fa7a8,         1,    python,  2.7.13
   chapman-phys227-2016s/hw-4-C0deMonkee, ed902f5367b0552e4b79d39eebddae2e5527ee5c,         1,    python,  2.7.10
xinliu10/Liqi-Feng-and-Xin-Liu_Fawcett_FinalProject, 30eb1756e2c3c593fef64afffde3792c176f3069,         1,    python,   3.5.1
                   dav376/boston_housing, 38f2acff28ce2d2850d4cccfa9c66705d529dacd,         1,    python,  2.7.12
               d123456ddq/tensorflow_lab, bb9fec954f8a2270bcea88c762710d1c71538305,         4,    python,   3.6.3
paritosh127/python-data-machine-learning, 3799b9763b1e8c60137878b85639209650e8e2a9,         3,    python,   3.6.2
rupalisjain/Dashboard-Individual-Project, c2c9ed044ca6606cd275dd9b01b4d7fdde93eb73,         1,    python,   3.6.0
                       wbdean/MarkovText, e401c4c05cd6f5281a0f5ca00ba2f59ce526be3a,         1,    python,   3.6.0
BIOF309/04-conditionals-example-shlosman, f253252611e5dc7a63fdc0b4431965153d801411,         1,    python,   3.6.1
             csherwood-usgs/dune_erosion, 4ce2bb841f15e9acc933cfd76ce6953a753f3af6,         1,    python,   3.6.3
                   gf712/MeaslesDynamics, b54ae217e5ccb3f0ddcb28a988db71fbd94a62a8,         1,    python,   3.5.2
                    MPozek/su_2017_lab01, 177229e3cf44a81a717ea049b8cc1f5ce72e1209,         1,    python,   3.6.2
                          maogeng/ml_lib, bf5af0309b2225fa6641e9cef9d26484e898031d,         2,    python,   3.5.1
                   SuyinTan/Titanic-data, fe252370f888fd84c81129d62c67b627a0e89366,         1,    python,  2.7.13
                     bcglee/meetup_query, 0f4541968b704e691628a3f003c90f5169f009fe,         1,    python,  2.7.10
                       JohnVithor/Sorter, 682c54eb1c72771cf67ab117c961d207adcd5ea0,         2,    python,   3.6.1
nodimdim/FloodIt-Game-Solving-With-A-Star-Search, 46b443c9141dc5632f61ad194657074d5d43b23f,         2,    python,   3.6.1
                HsiangHung/Miscellaneous, 0c040ca5661f9fe8cb61620fba303dab84997b16,         3,    python, 3.4.5;3.5.2
           CPSC585/perceptron-Maruti-Ram, 3abff9f434de5e29751019daa0961fc6c1633078,         1,    python,  2.7.12
                            ohmr/sandbox, 2761b61b5db8e7d217d7b1da3194ab13bb0bd559,         1,    python,   3.6.0
                    timzhang642/8-Puzzle, c12522ec1bcb4564a5204023d1ace3a56c206204,         1,    python,   2.7.5
   agathver/computer-graphics-algorithms, c951bc09843022cbf445bd390326c2b0ac582943,         1,    python,   3.6.2
                   hakandilek/ml-sandbox, 82601dfdda0755ea3cac28dcffb3674672bfebc3,         5,    python,   3.5.2
                     chaonan99/merge_sim, 0a96685b261c94ffe7d73abec3a488ef02b48cd0,         1,    python,   3.6.0
           Wenchao-Yang/digit-recognizer, a76ac34ea863786f21b4846634e50461136a5f5d,         5,    python,   2.7.9
jack841021/July-25.-Taipei-Data-Science-Meetup-in-English, 8d904a529f860a7bf8c190696c59a2368b4a1c23,         5,    python,   3.4.4
                    psygrammer/smallmind, 4fee44d0f588f987563ff5e35afb2fbd0f2ba73c,         1,    python,   3.4.3
                      cdmuhs/pyandcoffee, 2706e34dfb0751ae1fd8647f88bd348628cbdcbd,         1,    python,   3.6.4
                  davidjwiner/bike-theft, 72a8c0a68e7889826de33dd417220f9a8d77665b,         1,    python,   3.5.2
    nanduriprabhakar/Kaggle_Competitions, f8c74c5b4460b660a9461b5bc7c663b6d7cc1842,         1,    python,   3.6.2
           veganafro/web_scrapping_robot, abf178893a7a887ad159a626300ff015dd644220,         1,    python,   3.5.2
                   gabeeden/unity_imager, 2dfe2760ed5aa985eef700459d9222ac4973b19c,         1,    python,   3.6.3
      eriansha/coursera-machine_learning, ad4b6fbd59e160a39d619e6b76356d2ac84703fd,         1,    python,   3.6.1
               WittyAgnomen/DecisionTree, 41ae8538821335d61e6078fa3fdfbe3884f5974b,         1,    python,  2.7.11
 craftprogrammer/consumption-measurement, 13bcbf65fead7a41a9a726667d498e8b4dec7d52,         1,    python,  2.7.11
     TeamworkDreamwork/DeepLensChallenge, ad8b3c13c8a396028960b4eafe54f07a4fde7b72,         2,    python,   3.6.2
       sujana99/drug-activity-prediction, e0962e048affc98de8cd0b04ce2d3712077dab56,         1,    python,   3.6.3
seemamishra33/Test-a-Perceptual-Phenomenon, a20177bdf3f4cc1f3f15e960a622668f06a62ca7,         1,    python,  2.7.12
                          binnis/Scripts, 731487a04aa7671e14e5d13be25441576d1022c2,         1,    python,   3.6.2
                     NickWhite1/smartcab, d2057454002745b0e2ba627166d4a9f7e6b5c53b,         2,    python,  2.7.13
                  arunkv/aind2-recursive, ef10824004417d71eed88bfa754df1c2a226eb2b,         1,    python,   3.6.1
