                                    repo,                                   commit, notebooks, language, version
                        RmDr/Test-binder, e3f1330db637556c490a5beffc679be688541ddf,         1,    python,  2.7.12
            Robin888/hccEncoding-project, 6be306f78c7abfadf1e730283023b35adef426cf,         1,    python,  2.7.12
              RoboTigers/trajectory_demo, 11b6175001996a68c29a4e355bd0ad5d6bedd36f,         1,    python,   3.5.0
RonTam/Udacity_DLND_Your_First_Neural_Network, 4bfa5d30b1ba7e4e2acbcfcc8cb7ebe0f26b28ff,         1,    python,   3.6.1
      RuanShuisheng/first-neural-network, 9860f7a2c7cce8aa6b7192f0ba22b335165a967d,         1,    python,   3.5.4
     RyanO515/UdacityDeepLearn-BikeShare, 00de745e807949df3e581cfb5dad14a4bee4cf81,         1,    python,   3.6.1
    aakashdhekane/NewsCategoryClassifier, 95af7ce8a3d587c073622ed451781ac0dedb00d5,         1,    python,   2.7.6
                       SChehade/Fakenews, c9bb2bdb58575b91a8eae4ff69fd94244a0e99b7,         1,    python,   3.6.2
                     SPW1981/Colour-repo, 60856bea21799d2075e4cf293e005321b49cd012,         1,    python,   3.5.2
                         SPW1981/Colours, a537504add671194d537c284f4b92930923c28b4,         1,    python,   3.5.2
           Salman-H/bike-sharing-network, a831476160b1a3212843afcb08276104d066ca50,         1,    python,   3.6.1
                  Sambeth/kaggle_titanic, 45745d950fb52233748284fc2f9bd6d1734f0b38,         1,    python,   3.6.0
        Santana9937/first-neural-network, e36920108da1c4f9d447bb51924c97168ad54bcd,         1,    python,   3.6.0
         Sascha0912/first-neural-network, 954b58f3aefc714d76a467e581cef636f9e893d9,         1,    python,   3.6.3
                SchuhMichael/notebooks-1, 47619503985f3bf57b9e84af07c5232686d7f491,         1,    python,   3.5.3
        SherL0cked/deep_learning_udacity, f2b3b0e410007455a92b3bc3898fb0021ef5c15a,         1,    python,   3.6.3
 Shilpaj1994/Neural_Network-Bike_Sharing, ff3086a73208de55d6732ee8c22c7ac4a4d48ff6,         1,    python,   3.6.0
Shinichi-Nakagawa/pitchpx-example-pitchfx, e68e99301aabcf71083a8a6a071e75b44261d5d4,         1,    python,   3.5.2
 ShreyashSoni/feed-forward-NeuralNetwork, b503b8d3117905ee075f03a841919f0a290c36c4,         1,    python,   3.6.0
          SNOWMANxD/first-neural-network, 44514f5d2e3843e845759730d96b87d4a3b094d0,         1,    python,   3.6.2
PierreMarion23/jupyter-widget-hello-world-binder, 3df3f1fc514034d59069d1a23c3a7180857ab152,         1,    python,   3.6.3
                         abwilf/CSCS_HW1, 98068f077570258a163396cd6f7b464b71078038,         1,    python,   3.6.3
                  acycliczebra/Notebooks, a874da8f757406c9f01925ab7476772727ccc06b,         1,    python,   3.5.2
             analyticalmonk/KMeans_elbow, cfdf42e56f465bbbf9735b8ae9472a6233b0e924,         1,    python,   3.4.5
analyticalmonk/NeuralNetwork_FromScratch, da8ef04db0885f5bec757a26b2f10ff6ecd0c4e6,         1,    python,   3.4.5
                         anarey/pyvarfoo, 580da03cddc55f6583e25d87a2b283c4732eb396,         1,    python,  2.7.12
          anasbarakat/employee_attrition, 0dd67837474093c9f34a3fa818d53f3e19c795c9,         1,    python,   3.6.4
         anastyn/bike_sharing_prediction, c9422e6cb029527034161aefa73a5e8aa1e88455,         1,    python,   3.6.1
                             andram/SSGW, 7f52243dd108b8e43c4463366586d7f4c586e0cc,         1,    python,   3.6.4
                 andreagrandi/ml-housing, 90f45cc3b5f42082a984bef1795254b556c4640d,         1,    python,   3.6.1
           andreagrandi/ml-pima-notebook, 61ae8810fab89e283df6e27a97fc8f17521e70b1,         1,    python,   3.6.2
                 andreagrandi/ml-titanic, d195f4e4e6dd0d453be93d032776098220af9b2b,         1,    python,   3.6.2
     andrewosh/example-requirements-mini, 31b3a096f1f2ab518072493db09e1702c5f14e3d,         1,    python,   2.7.9
              andrewrosss/dlnd_project_1, d59ec29b4f7f564bd4257d637f0a292ab65314e1,         1,    python,   3.6.1
                    anfejear/Life-s-game, a47d59668dd8d795b1538490576010bb0f4fcea3,         1,    python,   3.6.3
                    ankur-gupta/simpledf, 24d8eb577a794c87e5c4edd149a8624087fa8473,         1,    python,  2.7.12
             antoine-gagne/hello_jupyter, e1c4299bbf6d5dc2232b3267eafdfe67be7c8662,         1,    python,   3.6.2
               araichev/project_reporter, 8b9b59258bd694b8aa2ddcd10c65ff97a7f1a204,         1,    python,   3.5.2
      arif-zaman/emotions-classification, 7139eb19caefa3ede07c3ccdf7f4c416f027a427,         1,    python,   3.6.1
          arjunbazinga/MultiArmedBandits, 096b11fe9d0025a4595588c9cf30d7c727b5eda5,         1,    python,   3.5.2
         arkitpatel/first-neural-network, d3295a274f1261ee4b30140800c40487e4fef9f7,         1,    python,   3.6.3
                      arkorobotics/Philo, e881aee95a59e4319187fbf5f4f731545f42610f,         1,    python,   3.5.0
                         arm61/book_club, b2797715f4ec799fcc45ad8d951a8f9683c8b352,         1,    python,   3.6.2
                          arnehuang/crux, 5cbd81f2e6c295db8036ad1177639b6032cd1ef6,         1,    python,   3.6.5
 arthurbarros/predict-bike-sharing-rides, 22d631f145cfac3d5981a54ddb8bc22216a5eb99,         1,    python,   3.5.2
 arthurcgusmao/dlnd_first_neural_network, 7c46feed0725a7cc43a6dbf5d880b1309cddbdcb,         1,    python,   3.6.0
   amnghd/FIFA_WORLD_CUP_2018_PREDICTION, e82fd973e0ed063476d30accd82b96bc3a8edecd,         1,    python,   3.6.4
                amdrgoncalves/restaurant, 911a42473a766e66940618b516ba0474e4fff9fd,         1,    python,   3.5.2
              amarallab/cub_benchmarking, cd05d3a473eb24846e4f646b9b06e9b642e3e3e7,         1,    python,   3.5.2
           altschop/first_neural_network, 19d5f288a329fbba2cdfdbc7591b11782931ba56,         1,    python,   3.6.1
 adaptive-learning/data-science-workshop, b6c36654ba45a8bdb845b6e58971dcc4aa61cb4b,         1,    python,   3.5.0
       adi1998/SDS_hackathon_2017_server, 83cb84912aebb6e525d21a925c705c9c1a1cd476,         1,    python,   3.5.3
               adityap86/Neural-Networks, 7a2c9450d08de8bc42c229d1cbbd4994467536bb,         1,    python,   3.6.1
   adityasiwan/Neural-Network-Prediction, a43169571fcb28a6ee3b8fd2d957f1de00249078,         1,    python,   3.6.1
  adrianlievano/BikeSharingNeuralNetwork, 34c66b43f51c4e17adc97161b9fb14c2a74fc0cc,         1,    python,   3.6.3
   affablebloke/dlf-first-neural-network, abee7e23d4f583f93fd65a31d5e5e0bb08b00def,         1,    python,   3.6.4
                   afoun7/FoodForThought, 73084575e5ddec16612971daa03cc82143bff368,         1,    python,  2.7.10
                      aftertouch/titanic, b358fb90c5bab27b100bdededf30d6dbd28141ab,         1,    python,   3.6.3
          agassi4013/tensorflow_examples, d9c72b43e7461862e12707328837e7903295456c,         1,    python,   3.6.3
                       agconti/dog-walks, 8b6c6921b97073a49f0f55b05b95d40cb107d037,         1,    python,   3.6.4
             agostontorok/christmas_post, 64230422d61542ded8201ff45bc8b21a9751d679,         1,    python,   3.6.3
                achillesrasquinha/digdet, a96ec3958708406587f82be11b9eb9a0940c8e0e,         1,    python,   3.5.2
                       agupta83/first-nn, 58a3f241c33dc7d845b6d67639d8263344e32de8,         1,    python,   3.5.2
                       ahwagner/skittles, ecf9000f58059ae70e5d58434f0ae18656b115af,         1,    python,   2.7.6
             aimuch/first-neural-network, 81a2c05c76bf6c82022d8eef187f78d16b1b3fc7,         1,    python,   3.6.3
ajayv14/Deep-Learning-Nano-Degree---Project-1-, 48acbdc0b4dbe58c4b7ec926a4176d1bc2dfd6b2,         1,    python,   3.5.5
                  ajgan/InstagramCrawler, 46a33185378c0b71005f158b2d298b4993be1607,         1,    python,   3.6.1
                            akaija/THEIA, 5e5c06cb9a89a6405a3e50a83316d3ed0cb7e1a0,         1,    python,   3.5.3
       akucukelbir/probprog-finalproject, bc3d0d38c7f9bb1d2007acae99e996f695b6734f,         1,    python,   3.6.1
                   alanoMartins/DMM_K1NN, c4b39d66cc96e1327739afdc5cb724c9cd833afe,         1,    python,   3.6.3
         alastairong/udacity-bikesharing, 3bd0bca1fe00ce3b6323924c2d09b62bd78f4a77,         1,    python,   3.6.2
                alexandergorskih/firstnn, a455e4a9b5e7fe91a6c8668872a2189741db00ad,         1,    python,   3.6.4
                      ginop/myMetroStats, 81aa741a6997796ecb2f557c4be090b5014875e6,         1,    python,   3.6.5
                           alexhagen/jdc, 87fdb6027b873959db4cef4d0193589f8c717dfd,         1,    python,  2.7.12
           ahmetanildindar/mybinder_test, 8deefb43b0cd8e0f323976cb1b5d1ff448df91aa,         1,    python,   3.5.2
          arthurxin/first_neural_network, ec003f3f1a9d09d331f6be022b7438b89d8d382c,         1,    python,   3.6.1
PierreMarion23/jupyter-widget-drawing-pad-binder, fb24efdb3529dfee7274d69a6e384329d8ad0b71,         1,    python,   3.6.3
                           Ortuna/ml-fun, b7a9cf65d666d39257770552213829058c6fd032,         1,    python,   3.6.0
DEV-learn-co-students/calculating-distance-lab-ds-test-2-avidor, 94c9b65da642534d06c5cb5005a5b593e48f57a2,         1,    python,   3.6.1
DEV-learn-co-students/calculating-distance-lab-ds-test-321, 94c9b65da642534d06c5cb5005a5b593e48f57a2,         1,    python,   3.6.1
DEV-learn-co-students/calculating-distance-lab-ds-test-avidor, 94c9b65da642534d06c5cb5005a5b593e48f57a2,         1,    python,   3.6.1
DEV-learn-co-students/calculating-distance-lab-ds-test-nikhil, 94c9b65da642534d06c5cb5005a5b593e48f57a2,         1,    python,   3.6.1
DEV-learn-co-students/calculating-distance-lab-ds-tests-lights-anim-brian, bf318f529b061c144ebde1a8f46040e3f7768dbf,         1,    python,   3.6.1
DEV-learn-co-students/visualizing-in-python-data-science-light-test, 57f66b15a55fa94fd7bbcb9653cdfcf65e4822f9,         1,    python,   3.6.1
DEV-learn-co-students/visualizing-in-python-ds-test-123, 57f66b15a55fa94fd7bbcb9653cdfcf65e4822f9,         1,    python,   3.6.1
DEV-learn-co-students/visualizing-in-python-ds-test-321, 57f66b15a55fa94fd7bbcb9653cdfcf65e4822f9,         1,    python,   3.6.1
DEV-learn-co-students/visualizing-in-python-ds-test-nikhil, 57f66b15a55fa94fd7bbcb9653cdfcf65e4822f9,         1,    python,   3.6.1
DEV-learn-co-students/visualizing-in-python-ds-tests-lights-anim-brian, 3a60568fd8d6aa93e1de495cda3a869e1d509af5,         1,    python,   3.6.1
                   DIYCoffeeGuy/espresso, 93306eaf0e3c05deca8269a92b9bd7f28699d04c,         1,    python,   3.5.1
              DanielAndreasen/mpld3-demo, 5f773842a2fed1813b7df112ac2ac29665473403,         1,    python,  2.7.13
                         DataMedSci/PTAM, 2a998ded78fa018cd66b0fdff2c4d70ef44a5786,         1,    python,   3.6.2
              DavidRdgz/hitbsec-notebook, ae50b707503ed563f04afb4760295c1d1549d432,         1,    python,   3.5.2
    DeastinY/particle_swarm_optimization, dd6c8c606491a9b5a1413b0450d136bdfbfaffda,         1,    python,   3.6.0
                   DiptarkBose/Bike-Zone, 9147b965da475e646924fd5fdc11c21e6862da3a,         1,    python,   3.6.0
                        ERGZ/islr-python, 8149173e23f881a7a7b276c60597a8661fee1841,         1,    python,   3.6.2
ESILV-python-data-science/lab-python-Gby56, 6b50e03c015c82898ee97ff89ddc5b6d3af5a343,         1,    python,   3.5.3
                Ehsan-N/Udacity-First-NN, db2d2a46e0208598e56334cefb6a5c250c77b5f0,         1,    python,   3.6.2
                     En3rG/MLND-Capstone, 836b4f7c1bbb3634026b362001ab13190ade499b,         1,    python,   3.5.3
EricLingRui/Neural-network-detailed-deduction, 31c99cee6c5db30ba43f51002f9b83a054b04b66,         1,    python,   3.6.3
ErickDiaz/TFLearn_hand_written_digit_recognition, 6dd3191bf60401f4d52b327346b758fe5ec5d5b6,         1,    python,   3.5.3
    FlavienGelineau/fake_news_classifier, 093a68546e171b892f4e2238243d51e56f4f9aaa,         1,    python,   3.5.2
DEV-learn-co-students/calculating-distance-lab-ds-test-2, 94c9b65da642534d06c5cb5005a5b593e48f57a2,         1,    python,   3.6.1
DEV-learn-co-students/calculating-distance-lab-ds-test-123, 94c9b65da642534d06c5cb5005a5b593e48f57a2,         1,    python,   3.6.1
DEV-learn-co-students/calculating-distance-lab-ds-light-test-2, 94c9b65da642534d06c5cb5005a5b593e48f57a2,         1,    python,   3.6.1
DEV-learn-co-students/calculating-distance-lab-data-science-light-test, 94c9b65da642534d06c5cb5005a5b593e48f57a2,         1,    python,   3.6.1
                        9Y5/econometrics, 6f22b848aa24d44bc52481b774ccb31de885be7b,         1,    python,   3.6.1
         AIHackerTest/JeetChan_Py101-004, 3ee84e362cec2caa2da15f2555440559e6027c3d,         1,    python,   3.6.1
                  AKrishnachand/WulffGit, a70322895f36304656cb25a0526685fb2393f078,         1,    python,   3.6.1
     AlanCoding/Black-Hole-Tidal-Habitat, 1743e74e11115d4328a150a7cc253fdaca644ec5,         1,    python,  2.7.11
     Aleti1/Deep-Learning-Neural-Network, 8cace9a74e0955f91ff5eacffd47582479e61885,         1,    python,   3.6.3
            AlexGoico/Tor-Usage-Analysis, 14dd8df8709647b64b03064834ad17aebbcb00bf,         1,    python,   3.6.3
            AlexGoico/Torres-Code-Review, 500545f26a7485f120c129feca8d8d5417ae99f8,         1,    python,   3.6.3
          Alyxion/DLF_FirstNeuralNetwork, d8649b0d83357a361feb7710612fab9216129a94,         1,    python,   3.6.3
AnttiHaerkoenen/vyborg_historical_town_atlas, b0aa449b42bb3344b26f110f6e0b315edad4b084,         1,    python,   2.7.6
              ArcasProject/ArcasExamples, 91b4ca01ceec323cd5dab7588a69038635f9b310,         1,    python,   3.5.2
                      Areej1997/Project1, 697c61df4b0985afc7c20ab9b79bd019adbe9e5d,         1,    python,   3.6.3
    Florents-Tselai/greek-wines-analysis, c0a8d5b98e67980c7a865fd75678cfd17d057a99,         1,    python,   3.6.3
           ArmlessJohn404/DesafioDomRock, 1f81cf61ea73f9c68aef4381a490383147e8757a,         1,    python,   3.5.2
     AtlasCoughed/bicycle-rental-program, 5b746c97ada4dd3335333bbbec24ebb7627ace57,         1,    python,   3.6.1
            B123789/first_neural_network, 68e684adec49d4e44e7da3f7344b12869feeac14,         1,    python,   3.6.1
                     BUYISAN/Python-Data, 07b757b2364b2b07ad68ea32ea327faa5a94c79e,         1,    python,   3.5.2
           Booritas/first-neural-network, 2a6880f0170727f440747fd7802135cd6c90f52c,         1,    python,   3.6.1
BuzzFeedNews/2016-01-port-arthur-arrests, d4996033b22e7b449532519d6672f50ee90fff14,         1,    python,   2.7.8
BuzzFeedNews/2016-01-texas-municipal-courts, 3570e8d4a70e4a89d20ff7caedc61787a1b116d5,         1,    python,   2.7.8
BuzzFeedNews/2016-11-philadelphia-turnout, ee5d0864841458357f52651279ad93ecdb1f945f,         1,    python,   2.7.9
  CJL89/First-Neural-Network-New-Version, 1b79d1d743758fa735f55633c5a4a05d148d0295,         1,    python,   3.6.2
          CameronBoudreau/weather-report, d7736a8b717623b186ab84358e6864ada31e20eb,         1,    python,   3.5.1
                         Castyn/nn_proj1, edacaae9e1e1f795a0d6d5cd5e7034cad470d2aa,         1,    python,   3.6.1
DEV-learn-co-students/calculating-distance-lab-da-test-3-avidor, 94c9b65da642534d06c5cb5005a5b593e48f57a2,         1,    python,   3.6.1
Asmataib/heart_deasies_prediction_using_datamining_and_ML, 58b0c51e3d8ed64c603d24489b88f89e4a0417da,         1,    python,   3.6.4
  Pariyat/dlnd-your-first-neural-network, 7fc081e900e846e2f224e7de1ee1170b52a3316b,         1,    python,   3.6.2
                  FlorianWilhelm/distvis, 61f58f47b6cb63d0682aea249d317b00a1aa3e4b,         1,    python,   3.4.3
  FranciscoACLima/py-aprendizado-maquina, 066bf8095f3c4b59a9a110953cbdfd394fae11c1,         1,    python,   3.5.2
                 Jonathan56/Asterank_app, 0e576da308386775ce9957a3c306ec3edbe1a515,         1,    python,  2.7.12
              JonathanKross/ultimate-pig, 915be29a83e566a9e1e6586022206ed84246568b,         1,    python,   3.5.1
             JuanKRod/cryptocurrency-viz, 131584ca24afe5e20d5e199a8ace82ab0992a863,         1,    python,   3.6.4
 JustinGOSSES/datajam_Mars_MajorElements, 3bec54463df68456111d362e1034095e012cb357,         1,    python,   3.5.2
                     Jwuthri/MowerMarket, 766690e8a8f5822d02de081698b69d39406fd76b,         1,    python,   3.6.2
           KPI-FICT-IP32/SystemModelling, d99ec6edeb70b7faee35b8736a8c5e1a1c7fce07,         1,    python,   3.5.2
        Keenencates/First-Neural-Network, a7031b76b73c5807673704a5e136c5647123accf,         1,    python,   3.6.2
                     Knutselbaar/e-liner, 44fc6ca557d5a78ee3786f1e70bbccbc778c4881,         1,    python,   3.6.1
     Krzek/FirstProjectNanodegreeUdacity, e4fd9dfe78517d4b8a97fd6782506ff79063da0e,         1,    python,   3.6.3
                  LAV42/Superpolynomials, 9507437a44a59c28ea468c833b9c791742687b5a,         1,    python,   3.6.1
LajosNeto/neural-network-bike-prediction, da48db84cd74bf587d5985ce886cfde251bc6d66,         1,    python,   3.6.1
       LimberenceCheng/sentiment-network, c56c81f696a7c4ae1ecec1bc4db106811eb175ef,         1,    python,   3.6.2
Lodur03/Bike-Sharing-Prediction-with-NeuralNet, a034eae4368e2efa7dedf90a506e741b5153e149,         1,    python,   3.6.3
           MHAbido/Simple-Neural-Network, c99297e5e49f0916c5ca1f5360415887b4afd449,         1,    python,   3.6.1
               ManifoldFR/map432-project, 2d3f94612bd185d21e66609270e6d20b73d1fb2c,         1,    python,   3.6.4
Marco-Santoni/Marco-Santoni.github.io-src, 4e715bb6517b8986ef39cc79a0c4fe076a0554bb,         1,    python,   3.5.1
                     MisterYu/poptart_py, bbc5ee04046c6a2e118f9e94f190b1e49a5341a1,         1,    python,   3.5.2
   Nadohs/udacity_deep_learning_project1, e0f8aafeb718a873c17dfcbf068ffb1e1067162e,         1,    python,   3.6.1
NathanMeulen/Importance_Sampling_Presentation, 60321edacd5c52b15f05ba35f9f868a198534f09,         1,    python,   3.6.3
          NaturalHistoryMuseum/notebooks, 60edc70e1d44cfc8c6c27dc1f5c8705b77b88ddc,         1,    python,   3.5.0
            NawfalTachfine/PredictionAPI, 5fdd992d43506be7e02cebb5c42761299d4c230e,         1,    python,   3.5.2
       Nigurasi/PythonEx3TrueInformation, 516177e4027b27ddee7f0a1fb3aababf34de1eda,         1,    python,   3.6.0
                        OMS-NetZero/FAIR, 102321911819981a0497376a0da2f9dd8528e8c6,         1,    python,   3.6.3
                     Jish80/Blur_project, 1ae3492ff8d576fd4249833db10be29b600ec173,         1,    python,   3.5.3
        JinbaoSite/Deep-Learning-Udacity, 4a96543761a9ea586c725b5cb851c0358ec14b65,         1,    python,   3.5.2
      JeroenSweerts/first-neural-network, 41f7ea2ef3ad6f38e13d0f915ec776f424ecd09f,         1,    python,   3.6.3
           JennaVergeynst/Altusried_test, 087a971716b6ae9dc763bcfb1a494c77dbccc7b6,         1,    python,   3.5.4
         Francososa/tv-script-generation, 19f48e2a9c339189315c49c74f83e30a25763d9f,         1,    python,   3.5.3
       GedRap/monte_carlo_sales_estimate, ad76f21c351d7430137a8750b78fbc3fa5c6f5d9,         1,    python,  2.7.11
                   GeeHLee/deep_learning, 081dcb4d82058ef8889dfd2506e03d33acdc6958,         1,    python,   3.5.4
  GoatWang/newBingCrawler_LabeledCompany, 4d71c9367ab12db3420c82063bd0ac3b24efa73c,         1,    python,   3.5.3
GokuMohandas/Attentional-Interfaces-O-Reilly, 27bac41d55ccb355ff77b2012dc2d7669c3515fa,         1,    python,   3.6.0
          Gouiaa/Bike-Sharing-Prediction, 5e5e28278bcbdaea9d5c12133162f96f00eb7f5e,         1,    python,   3.6.1
         Guardiome/genotype_to_phenotype, 33df5628ab7f215be132991868c765875a6161f6,         1,    python,   3.6.3
         HaiyangJin/OnlineBrainIntensive, ad08de6d54562d17228c6065a72ac82ed404bba0,         1,    python,   3.6.1
                  Hansastro/Astrodynamic, dbc5cb53b4d4bdca245bf99bc93d1b1f7d936746,         1,    python,   3.5.2
                   HexKrak/Udacity-DL101, 27148cb14c705672217f859797dead13bc3417ba,         1,    python,   3.6.1
                          HichamEB/ELTDM, afeb46560905336d00bb33a698cbb6737c8cb81c,         1,    python,   3.6.3
      Forest779/Sentiment_Classification, 2d140a98fa0b7b5f05bb27871d043991c5adf3ca,         1,    python,   3.6.3
HimanshuKumar111/DNLD_Bike-Sharing-Prediction-Challenge, e672c37c2433e594159aa832333fe829aa83100f,         1,    python,   3.6.3
                       HmartinFr/twitter, dd9310a21e425e03158a94b915a7ccec9a37cf40,         1,    python,   3.5.2
                       HugoGuillen/nb2py, 34726ee20fe8d856cb8c2fded5008c744ae87018,         1,    python,   3.6.1
                     Hulk89/hulkNotebook, 68f286fd9d7f6b0b04a5dd7bf35e94c936deadca,         1,    python,   3.5.1
                              IDerr/MADO, 2da72f27ab349d6224da6ff0671577d952aa593d,         1,    python,   3.6.4
        InsightDataScience/swe-barebones, 5ffe69bf1382a8c1b011af237cd29b08d56b766d,         1,    python,   3.5.2
          IntelliFinder/BicycleDatasetNN, b22d81e7135610a1856034d3a3c52f3fa08ab9e7,         1,    python,   3.6.0
     Ishmeetsingh97/first_neural_network, 219a6d4eb76f68cb2e1af0d841b1f06a0053de92,         1,    python,   3.6.3
                JaggedParadigm/pairplotr, 9b4ada682824bc73f35f31480a4f49e54fb4540a,         1,    python,  2.7.12
       JanF90/Bikesharing_Neural_Network, 5c8c06bdfeaef9ca32e3709627b870c501e3231f,         1,    python,   3.6.1
JannesKlaas/sometimes_deep_sometimes_learning, 332aba3a8e04ce80f8da01c11bbe3b1cb0c4109a,         1,    python,   3.5.4
                      JazzTap/phcjupyter, ea0772251406b0170ec03c220201969cc8bda08a,         1,    python,  3.5.2+
                       HmartinFr/Traffic, f3a3f8bc3b75160affa71b581eab11324c0e31b5,         1,    python,   3.5.2
      arturokkboss33/DL-udacity-project1, 43b43b041c00d8529f25d7a6fac1ed8b4b23b6ef,         1,    python,   3.6.2
    zliebowitz/frc-gyro-encoder-analysis, ca422ca63426db34a70d9611b5746f224b0e9a13,         1,    python,   3.6.2
              aschwa/super-octo-chainsaw, aa1bfe2b3ffd199accac9256298566dd9d5ac25c,         1,    python,  2.7.12
                     dusjads/cg-conspect, 4db62fae4abec241137e0c2b0a2b61e5a4c4465e,         1,    python,   3.5.2
                     cochoa0x1/pykoreaqi, 0ee3fa8f5a876ab6ff6a33ca40f82affc495670d,         1,    python,   3.6.1
                   colelordmay/581_pres2, 151d15ec6261cd3cecbc1993f8fb7886a7b92fdc,         1,    python,   3.5.2
                   consideRatio/stencils, 50ae03a099e74d5e41f776ede7053ec481927d97,         1,    python,   3.6.3
           dtarasiuk/jupyter-experiments, edd48a015a5cca84a7c2d782ad3281c0855fa1a9,         1,    python,   3.5.1
                    coyote240/2048Solver, 82687cf6775ab755a27eb5ed3f05d901d3acff2a,         1,    python,   3.5.1
            crlane/talk-python-packaging, bc01e49f2101c6e2d5c26e917c50d8a8d1aff2c5,         1,    python,   3.5.2
                   csams/python_examples, ece3212dc0850ce02bf6b24d1634eccbbc445e6c,         1,    python,  2.7.13
                     ctb/2016-mybinder-1, a757b35bd38d90e4dae21c9ebd8395730c94b05b,         1,    python,   2.7.3
                ctb/2018-dcppc-minid-agr, b569c952416ab61082559113d76cacaf3406fc57,         1,    python,   3.6.3
   cxanthis/udacity-deep-learning-course, 675036bb2da6b053b368b0d7feee9dac3dcc0031,         1,    python,   3.6.4
             cxy229/first-neural-network, f72dce864b9ce0bd5e34c00841783a244b3b731e,         1,    python,   3.6.1
                   dserrano1524/AIND-RNN, 78bad1a6931d092515ff2e2908f27ff88ca141f2,         1,    python,   3.6.0
                  daedaluschan/hk_school, 5fd6f5eff701ff3d76dde0aa9df33f1d51939a67,         1,    python,   3.5.1
                    dschien/ads_notebook, a4223594a75ae7e757d0fa9d3d0c83d5b00ebb1b,         1,    python,   3.6.1
          drscook/gerrymandering_uniform, 996b52f8e1b6d63094cc074862d8439698b3c5bb,         1,    python,   3.6.4
                     daihang16/tv_script, 474760e73279c0b0be1b9308707e22ebd3217f6b,         1,    python,   3.6.1
                         cloudy/robotics, 883043839889d3b81e072200539d873668af30a6,         1,    python,   3.5.2
                  dwcaraway/guess_number, e4640493bcc8cb8d504a37c478135aa61b53708c,         1,    python,   3.6.0
               claudiordgz/udacity_ud170, 53cd5aa03a09e68f4c377f7bdeff437786252271,         1,    python,   3.5.2
                      dwetta/binder-test, 9354ca1515ba08eb9d75b5e44bdf5d71043d1a42,         1,    python,  2.7.11
                cheevahagadog/FARS-demos, 254a0233528971dd6f9af1c343fd5a5777c7f710,         1,    python,   3.6.0
                   cheripai/TestAnalyzer, 6836a93d0f6ca176ed1feee868747ecc5c012f88,         1,    python,   3.5.2
          chief1988/first-neural-network, 7979c5f8cdcb63032dd11ce05a0a7ac4b3789638,         1,    python,   3.6.2
                choldgraf/binder-billing, c857231473143a6448890fde04d06f89e1bfffa6,         1,    python,   3.6.2
           choldgraf/binder-janelia-test, 5085227ac2bbca3e9809ed73462df050121bf699,         1,    python,   3.6.1
department-of-veterans-affairs/docketeer, 405691c7074287832b1a93f49d007c38bd197eee,         1,    python,   3.6.4
                elvinx/connexion-example, 99e41ecc9aca141d45733fbbd328b777af29db8c,         1,    python,   3.5.2
                   chriscanal/BikeRental, 55a8992f3646614969515fce0faf9235be087dff,         1,    python,   3.6.1
driscollis/NebraskaCode_Python_Decorators, bd06dc274b60ffbf955a787878e1c5210e5d40a2,         1,    python,   3.6.4
               eltonnuness/first-network, 1cf7fc7bdbdf504f6cbaf125bc352a55ccca6a8e,         1,    python,   3.6.1
                     elliottsj/csc443-a1, 95bc7fa26e9eb14a4de226677c45ec4a9a5ae4fd,         1,    python,   3.5.1
             eliasdabbas/keywords_widget, de41834cbafa21041d463ede332c4864e7e86886,         1,    python,   3.6.3
   christos-tsotskas/MachineLearningDojo, 7f9bcb4c7d9c2582818ada5a6688bce39961816e,         1,    python,   3.6.3
                          elevenching/dl, 4c6f947b15644ceaa92f91eb09f6a74ace558f97,         1,    python,   3.6.1
                  ck2886/MLP-BikeSharing, 686f7ecd66486be255de85a7f9fabebe5cc38d9b,         1,    python,   3.6.4
           elberman/first-neural-network, 8c39d7e3095905f72c06cf0659c297e9d2079096,         1,    python,   3.6.3
             eglassman/idea-workshop-kdd, 37b5b9855a33033521ce497e035a796df27a239c,         1,    python,  2.7.10
              dylanbstorey/deep-learning, f19f5459382184225601fdbedcf7f9a9331b633a,         1,    python,   3.6.1
   elninowang/dlnd_weight-initialization, 1143991556ee1d52238fe0e02ae71be526e21ce7,         1,    python,   3.5.3
charlielito/supervised-intermedio-yale-face-recognition, e9fa3eb34bdd67f0457b3ca75061a3dce60d2d50,         1,    python, 2.7.12+
      dalalkrish/Bike-demand-predictions, f09606382b522d8ac4b781ff827f6362a9ed4060,         1,    python,   3.6.2
       damaggu/grid_cell_exercise_public, 34016625033a7043f83fadf650ec121e195ec8f8,         1,    python,  2.7.13
                     djson8/learning-git, 0f564e9b59d3868bec13984bb53268b912c5801f,         1,    python,   3.6.0
                 davidmcclure/bpo-quotes, 24809af27979140d644148453a6a9d45642d8644,         1,    python,   3.5.2
          djodgers/numpy_neural_networks, a761f51cd3c862b33a8a4d948fa0f3e69e77c85a,         1,    python,   3.6.1
                             dawe/discan, a3dfd11f61d106600c47139daa1ca4074a7bc195,         1,    python,   3.5.2
                       dimatura/imgutils, bec87b712d23344eaa35d8e3cbdc48e6fe8b4669,         1,    python,  2.7.13
              dbrrt/openshift-sklearn-ex, 993f1dafd1db4c0eff689a8025e3adea46c28d91,         1,    python,   3.6.2
            dconz13/image-classification, a643ddb162eacba22c58a16415f564ed01de9bba,         1,    python,   3.6.2
